year,category,winner,entity
1972,ACTRESS IN A SUPPORTING ROLE,No,Jeannie Berlin
1972,ACTRESS IN A SUPPORTING ROLE,Yes,Eileen Heckart
1972,ACTRESS IN A SUPPORTING ROLE,No,Geraldine Page
1972,ACTRESS IN A SUPPORTING ROLE,No,Susan Tyrrell
1972,ACTRESS IN A SUPPORTING ROLE,No,Shelley Winters
1972,ART DIRECTION,Yes,Cabaret
1972,ART DIRECTION,No,Lady Sings the Blues
1972,ART DIRECTION,No,The Poseidon Adventure
1972,ART DIRECTION,No,Travels with My Aunt
1972,ART DIRECTION,No,Young Winston
1972,CINEMATOGRAPHY,No,Butterflies Are Free
1972,CINEMATOGRAPHY,Yes,Cabaret
1972,CINEMATOGRAPHY,No,The Poseidon Adventure
1972,CINEMATOGRAPHY,No,1776
1972,CINEMATOGRAPHY,No,Travels with My Aunt
1972,COSTUME DESIGN,No,The Godfather
1972,COSTUME DESIGN,No,Lady Sings the Blues
1972,COSTUME DESIGN,No,The Poseidon Adventure
1972,COSTUME DESIGN,Yes,Travels with My Aunt
1972,COSTUME DESIGN,No,Young Winston
1972,DIRECTING,Yes,Cabaret
1972,DIRECTING,No,Deliverance
1972,DIRECTING,No,The Emigrants
1972,DIRECTING,No,The Godfather
1972,DIRECTING,No,Sleuth
1972,DOCUMENTARY (Feature),No,Ape and Super-Ape
1972,DOCUMENTARY (Feature),No,Malcolm X
1972,DOCUMENTARY (Feature),No,Manson
1972,DOCUMENTARY (Feature),Yes,Marjoe
1972,DOCUMENTARY (Feature),No,The Silent Revolution
1972,DOCUMENTARY (Short Subject),No,Hundertwasser's Rainy Day
1972,DOCUMENTARY (Short Subject),No,K-Z
1972,DOCUMENTARY (Short Subject),No,Selling Out
1972,DOCUMENTARY (Short Subject),Yes,This Tiny World
1972,DOCUMENTARY (Short Subject),No,The Tide of Traffic
1972,FILM EDITING,Yes,Cabaret
1972,FILM EDITING,No,Deliverance
1972,FILM EDITING,No,The Godfather
1972,FILM EDITING,No,The Hot Rock
1972,FILM EDITING,No,The Poseidon Adventure
1972,FOREIGN LANGUAGE FILM,No,The Dawns Here Are Quiet
1972,FOREIGN LANGUAGE FILM,Yes,The Discreet Charm of the Bourgeoisie
1972,FOREIGN LANGUAGE FILM,No,I Love You Rosa
1972,FOREIGN LANGUAGE FILM,No,My Dearest Señorita
1972,FOREIGN LANGUAGE FILM,No,The New Land
1972,MUSIC (Original Dramatic Score),No,The Godfather
1972,MUSIC (Original Dramatic Score),No,images
1972,MUSIC (Original Dramatic Score),Yes,Limelight
1972,MUSIC (Original Dramatic Score),No,Napoleon and Samantha
1972,MUSIC (Original Dramatic Score),No,The Poseidon Adventure
1972,MUSIC (Original Dramatic Score),No,Sleuth
1972,MUSIC (Scoring: Adaptation and Original Song Score),Yes,Cabaret
1972,MUSIC (Scoring: Adaptation and Original Song Score),No,Lady Sings the Blues
1972,MUSIC (Scoring: Adaptation and Original Song Score),No,Man of La Mancha
1972,MUSIC (Song--Original for the Picture),No,Ben
1972,MUSIC (Song--Original for the Picture),No,The Little Ark
1972,MUSIC (Song--Original for the Picture),No,The Life and Times of Judge Roy Bean
1972,MUSIC (Song--Original for the Picture),Yes,The Poseidon Adventure
1972,MUSIC (Song--Original for the Picture),No,The Stepmother
1972,BEST PICTURE,No,Cabaret
1972,BEST PICTURE,No,Deliverance
1972,BEST PICTURE,No,The Emigrants
1972,BEST PICTURE,Yes,The Godfather
1972,BEST PICTURE,No,Sounder
1972,SHORT SUBJECT (Animated),Yes,A Christmas Carol
1972,SHORT SUBJECT (Animated),No,Kama Sutra Rides Again
1972,SHORT SUBJECT (Animated),No,Tup Tup
1972,SHORT SUBJECT (Live Action),No,Frog Story
1972,SHORT SUBJECT (Live Action),Yes,Norman Rockwell's World...An American Dream
1972,SHORT SUBJECT (Live Action),No,Solo
1972,SOUND,No,Butterflies Are Free
1972,SOUND,Yes,Cabaret
1972,SOUND,No,The Candidate
1972,SOUND,No,The Godfather
1972,SOUND,No,The Poseidon Adventure
1972,WRITING (Screenplay--based on material from another medium),No,Cabaret
1972,WRITING (Screenplay--based on material from another medium),No,The Emigrants
1972,WRITING (Screenplay--based on material from another medium),Yes,The Godfather
1972,WRITING (Screenplay--based on material from another medium),No,Pete 'n' Tillie
1972,WRITING (Screenplay--based on material from another medium),No,Sounder
1972,WRITING (Story and Screenplay--based on factual material or material not previously published or produced),Yes,The Candidate
1972,WRITING (Story and Screenplay--based on factual material or material not previously published or produced),No,The Discreet Charm of the Bourgeoisie
1972,WRITING (Story and Screenplay--based on factual material or material not previously published or produced),No,Lady Sings the Blues
1972,WRITING (Story and Screenplay--based on factual material or material not previously published or produced),No,Murmur of the Heart
1972,WRITING (Story and Screenplay--based on factual material or material not previously published or produced),No,Young Winston
1972,SPECIAL ACHIEVEMENT AWARD (Visual Effects),Yes,The Poseidon Adventure
1972,JEAN HERSHOLT HUMANITARIAN AWARD,Yes,Rosalind Russell
1972,HONORARY AWARD,Yes,"To Charles S. Boren, Leader for 38 years of the industry's enlightened labor relations and architect of its policy of non-discrimination.  With the respect and affection of all who work in films."
1972,HONORARY AWARD,Yes,"To Edward G. Robinson who achieved greatness as a player, a patron of the arts and a dedicated citizen...in sum, a Renaissance man.  From his friends in the industry he loves."
1972,SCIENTIFIC OR TECHNICAL AWARD (Class II),Yes,To JOSEPH E. BLUTH for research and development in the field of electronic photography and transfer of video tape to motion picture film.
1972,SCIENTIFIC OR TECHNICAL AWARD (Class II),Yes,"To EDWARD H. REICHARD and HOWARD T. LA ZARE of Consolidated Film Industries, and EDWARD EFRON of IBM for the engineering of a computerized light valve monitoring system for motion picture printing."
1972,SCIENTIFIC OR TECHNICAL AWARD (Class II),Yes,"To PANAVISION, INCORPORATED, for the development and engineering of the Panaflex motion picture camera."
1972,SCIENTIFIC OR TECHNICAL AWARD (Class III),Yes,"To PHOTO RESEARCH, A DIVISION OF KOLLMORGEN CORPORATION, and PSC TECHNOLOGY INC., ACME PRODUCTS DIVISION, for the Spectra Film Gate Photometer for motion picture printers."
1972,SCIENTIFIC OR TECHNICAL AWARD (Class III),Yes,"To CARTER EQUIPMENT COMPANY, INC. and RAMTRONICS for the RAMtronics light-valve photometer for motion picture printers."
1972,SCIENTIFIC OR TECHNICAL AWARD (Class III),Yes,"To DAVID DEGENKOLB, HARRY LARSON, MANFRED MICHELSON and FRED SCOBEY of DeLuxe General Incorporated for the development of a computerized motion picture printer and process control system."
1972,SCIENTIFIC OR TECHNICAL AWARD (Class III),Yes,"To JIRO MUKAI and RYUSHO HIROSE of Canon, Inc., and WILTON R. HOLM of the AMPTP Motion Picture and Television Research Center for development of the Canon Macro Zoom Lens for motion picture photography."
1972,SCIENTIFIC OR TECHNICAL AWARD (Class III),Yes,"To PHILIP V. PALMQUIST and LEONARD L. OLSON of the 3M Company, and FRANK P. CLARK of the AMPTP Motion Picture and Television Research Center for development of the Nextel simulated blood for motion picture color photography."
1972,SCIENTIFIC OR TECHNICAL AWARD (Class III),Yes,"To E. H. GEISSLER and G. M. BERGGREN of Wil-Kin Inc., for engineering of the Ultra-Vision Motion Picture Theater Projection System."
1973,ACTOR,No,Marlon Brando
1973,ACTOR,Yes,Jack Lemmon
1973,ACTOR,No,Jack Nicholson
1973,ACTOR,No,Al Pacino
1973,ACTOR,No,Robert Redford
1973,ACTOR IN A SUPPORTING ROLE,No,Vincent Gardenia
1973,ACTOR IN A SUPPORTING ROLE,No,Jack Gilford
1973,ACTOR IN A SUPPORTING ROLE,Yes,John Houseman
1973,ACTOR IN A SUPPORTING ROLE,No,Jason Miller
1973,ACTOR IN A SUPPORTING ROLE,No,Randy Quaid
1973,ACTRESS,No,Ellen Burstyn
1973,ACTRESS,Yes,Glenda Jackson
1973,ACTRESS,No,Marsha Mason
1973,ACTRESS,No,Barbra Streisand
1973,ACTRESS,No,Joanne Woodward
1973,ACTRESS IN A SUPPORTING ROLE,No,Linda Blair
1973,ACTRESS IN A SUPPORTING ROLE,No,Candy Clark
1973,ACTRESS IN A SUPPORTING ROLE,No,Madeline Kahn
1973,ACTRESS IN A SUPPORTING ROLE,Yes,Tatum O'Neal
1973,ACTRESS IN A SUPPORTING ROLE,No,Sylvia Sidney
1973,ART DIRECTION,No,Brother Sun Sister Moon
1973,ART DIRECTION,No,The Exorcist
1973,ART DIRECTION,Yes,The Sting
1973,ART DIRECTION,No,Tom Sawyer
1973,ART DIRECTION,No,The Way We Were
1973,CINEMATOGRAPHY,Yes,Cries and Whispers
1973,CINEMATOGRAPHY,No,The Exorcist
1973,CINEMATOGRAPHY,No,Jonathan Livingston Seagull
1973,CINEMATOGRAPHY,No,The Sting
1973,CINEMATOGRAPHY,No,The Way We Were
1973,COSTUME DESIGN,No,Cries and Whispers
1973,COSTUME DESIGN,No,Ludwig
1973,COSTUME DESIGN,Yes,The Sting
1973,COSTUME DESIGN,No,Tom Sawyer
1973,COSTUME DESIGN,No,The Way We Were
1973,DIRECTING,No,American Graffiti
1973,DIRECTING,No,Cries and Whispers
1973,DIRECTING,No,The Exorcist
1973,DIRECTING,No,Last Tango in Paris
1973,DIRECTING,Yes,The Sting
1973,DOCUMENTARY (Feature),No,Always a New Beginning
1973,DOCUMENTARY (Feature),No,Battle of Berlin
1973,DOCUMENTARY (Feature),Yes,The Great American Cowboy
1973,DOCUMENTARY (Feature),No,Journey to the Outer Limits
1973,DOCUMENTARY (Feature),No,Walls of Fire
1973,DOCUMENTARY (Short Subject),No,Background
1973,DOCUMENTARY (Short Subject),No,Children at Work (Paisti Ag Obair)
1973,DOCUMENTARY (Short Subject),No,Christo's Valley Curtain
1973,DOCUMENTARY (Short Subject),No,Four Stones for Kanemitsu
1973,DOCUMENTARY (Short Subject),Yes,Princeton: A Search for Answers
1973,FILM EDITING,No,American Graffiti
1973,FILM EDITING,No,The Day of the Jackal
1973,FILM EDITING,No,The Exorcist
1973,FILM EDITING,No,Jonathan Livingston Seagull
1973,FILM EDITING,Yes,The Sting
1973,FOREIGN LANGUAGE FILM,Yes,Day for Night
1973,FOREIGN LANGUAGE FILM,No,The House on Chelouche Street
1973,FOREIGN LANGUAGE FILM,No,L'Invitation
1973,FOREIGN LANGUAGE FILM,No,The Pedestrian
1973,FOREIGN LANGUAGE FILM,No,Turkish Delight
1973,MUSIC (Original Dramatic Score),No,Cinderella Liberty
1973,MUSIC (Original Dramatic Score),No,The Day of the Dolphin
1973,MUSIC (Original Dramatic Score),No,Papillon
1973,MUSIC (Original Dramatic Score),No,A Touch of Class
1973,MUSIC (Original Dramatic Score),Yes,The Way We Were
1973,MUSIC (Scoring: Original Song Score and Adaptation -or- Scoring: Adaptation),No,Jesus Christ Superstar
1973,MUSIC (Scoring: Original Song Score and Adaptation -or- Scoring: Adaptation),Yes,The Sting
1973,MUSIC (Scoring: Original Song Score and Adaptation -or- Scoring: Adaptation),No,Tom Sawyer
1973,MUSIC (Song),No,A Touch of Class
1973,MUSIC (Song),No,Live and Let Die
1973,MUSIC (Song),No,Robin Hood
1973,MUSIC (Song),No,Cinderella Liberty
1973,MUSIC (Song),Yes,The Way We Were
1973,BEST PICTURE,No,American Graffiti
1973,BEST PICTURE,No,Cries and Whispers
1973,BEST PICTURE,No,The Exorcist
1973,BEST PICTURE,Yes,The Sting
1973,BEST PICTURE,No,A Touch of Class
1973,SHORT SUBJECT (Animated),Yes,Frank Film
1973,SHORT SUBJECT (Animated),No,The Legend of John Henry
1973,SHORT SUBJECT (Animated),No,Pulcinella
1973,SHORT SUBJECT (Live Action),Yes,The Bolero
1973,SHORT SUBJECT (Live Action),No,Clockmaker
1973,SHORT SUBJECT (Live Action),No,Life Times Nine
1973,SOUND,No,The Day of the Dolphin
1973,SOUND,Yes,The Exorcist
1973,SOUND,No,The Paper Chase
1973,SOUND,No,Paper Moon
1973,SOUND,No,The Sting
1973,WRITING (Screenplay--based on material from another medium),Yes,The Exorcist
1973,WRITING (Screenplay--based on material from another medium),No,The Last Detail
1973,WRITING (Screenplay--based on material from another medium),No,The Paper Chase
1973,WRITING (Screenplay--based on material from another medium),No,Paper Moon
1973,WRITING (Screenplay--based on material from another medium),No,Serpico
1973,WRITING (Story and Screenplay--based on factual material or material not previously published or produced),No,American Graffiti
1973,WRITING (Story and Screenplay--based on factual material or material not previously published or produced),No,Cries and Whispers
1973,WRITING (Story and Screenplay--based on factual material or material not previously published or produced),No,Save the Tiger
1973,WRITING (Story and Screenplay--based on factual material or material not previously published or produced),Yes,The Sting
1973,WRITING (Story and Screenplay--based on factual material or material not previously published or produced),No,A Touch of Class
1973,JEAN HERSHOLT HUMANITARIAN AWARD,Yes,Lew Wasserman
1973,HONORARY AWARD,Yes,"To Henri Langlois for his devotion to the art of film, his massive contributions in preserving its past and his unswerving faith in its future."
1973,HONORARY AWARD,Yes,To Groucho Marx in recognition of his brilliant creativity and for the unequalled achievements of the Marx Brothers in the art of motion picture comedy.
1973,IRVING G. THALBERG MEMORIAL AWARD,Yes,Lawrence Weingarten
1973,SCIENTIFIC OR TECHNICAL AWARD (Class II),Yes,To JOACHIM GERB and ERICH KASTNER of The Arnold and Richter Company for the development and engineering of the Arriflex 35BL motion picture camera.
1973,SCIENTIFIC OR TECHNICAL AWARD (Class II),Yes,"To MAGNA-TECH ELECTRONIC CO., INC. for the engineering and development of a high-speed re-recording system for motion picture production."
1973,SCIENTIFIC OR TECHNICAL AWARD (Class II),Yes,"To WILLIAM W. VALLIANT of PSC Technology Inc., HOWARD F. OTT of Eastman Kodak Company, and GERRY DIEBOLD of The Richmark Camera Service Inc. for the development of a liquid-gate system for motion-picture printers."
1973,SCIENTIFIC OR TECHNICAL AWARD (Class II),Yes,"To HAROLD A. SCHEIB, CLIFFORD H. ELLIS and ROGER W. BANKS of Research Products Incorporated for the concept and engineering of the Model 2101 optical printer for motion picture optical effects."
1973,SCIENTIFIC OR TECHNICAL AWARD (Class III),Yes,"To ROSCO LABORATORIES, INC. for the technical advances and the development of a complete system of light-control materials for motion picture photography."
1973,SCIENTIFIC OR TECHNICAL AWARD (Class III),Yes,To RICHARD H. VETTER of Todd-AO Corporation for the design of an improved anamorphic focusing system for motion picture photography.
1974,ACTOR,Yes,Art Carney
1974,ACTOR,No,Albert Finney
1974,ACTOR,No,Dustin Hoffman
1974,ACTOR,No,Jack Nicholson
1974,ACTOR,No,Al Pacino
1974,ACTOR IN A SUPPORTING ROLE,No,Fred Astaire
1974,ACTOR IN A SUPPORTING ROLE,No,Jeff Bridges
1974,ACTOR IN A SUPPORTING ROLE,Yes,Robert De Niro
1974,ACTOR IN A SUPPORTING ROLE,No,Michael V. Gazzo
1974,ACTOR IN A SUPPORTING ROLE,No,Lee Strasberg
1974,ACTRESS,Yes,Ellen Burstyn
1974,ACTRESS,No,Diahann Carroll
1974,ACTRESS,No,Faye Dunaway
1974,ACTRESS,No,Valerie Perrine
1974,ACTRESS,No,Gena Rowlands
1974,ACTRESS IN A SUPPORTING ROLE,Yes,Ingrid Bergman
1974,ACTRESS IN A SUPPORTING ROLE,No,Valentina Cortese
1974,ACTRESS IN A SUPPORTING ROLE,No,Madeline Kahn
1974,ACTRESS IN A SUPPORTING ROLE,No,Diane Ladd
1974,ACTRESS IN A SUPPORTING ROLE,No,Talia Shire
1974,ART DIRECTION,No,Chinatown
1974,ART DIRECTION,No,Earthquake
1974,ART DIRECTION,Yes,The Godfather Part II
1974,ART DIRECTION,No,The Island at the Top of the World
1974,ART DIRECTION,No,The Towering Inferno
1974,CINEMATOGRAPHY,No,Chinatown
1974,CINEMATOGRAPHY,No,Earthquake
1974,CINEMATOGRAPHY,No,Lenny
1974,CINEMATOGRAPHY,No,Murder on the Orient Express
1974,CINEMATOGRAPHY,Yes,The Towering Inferno
1974,COSTUME DESIGN,No,Chinatown
1974,COSTUME DESIGN,No,Daisy Miller
1974,COSTUME DESIGN,No,The Godfather Part II
1974,COSTUME DESIGN,Yes,The Great Gatsby
1974,COSTUME DESIGN,No,Murder on the Orient Express
1974,DIRECTING,No,Chinatown
1974,DIRECTING,No,Day for Night
1974,DIRECTING,Yes,The Godfather Part II
1974,DIRECTING,No,Lenny
1974,DIRECTING,No,A Woman under the Influence
1974,DOCUMENTARY (Feature),No,Antonia: A Portrait of the Woman
1974,DOCUMENTARY (Feature),No,The Challenge...A Tribute to Modern Art
1974,DOCUMENTARY (Feature),No,The 81st Blow
1974,DOCUMENTARY (Feature),Yes,Hearts and Minds
1974,DOCUMENTARY (Feature),No,The Wild and the Brave
1974,DOCUMENTARY (Short Subject),No,City Out of Wilderness
1974,DOCUMENTARY (Short Subject),Yes,Don't
1974,DOCUMENTARY (Short Subject),No,Exploratorium
1974,DOCUMENTARY (Short Subject),No,John Muir's High Sierra
1974,DOCUMENTARY (Short Subject),No,Naked Yoga
1974,FILM EDITING,No,Blazing Saddles
1974,FILM EDITING,No,Chinatown
1974,FILM EDITING,No,Earthquake
1974,FILM EDITING,No,The Longest Yard
1974,FILM EDITING,Yes,The Towering Inferno
1974,FOREIGN LANGUAGE FILM,Yes,Amarcord
1974,FOREIGN LANGUAGE FILM,No,Cats' Play
1974,FOREIGN LANGUAGE FILM,No,The Deluge
1974,FOREIGN LANGUAGE FILM,No,"Lacombe, Lucien"
1974,FOREIGN LANGUAGE FILM,No,The Truce
1974,MUSIC (Original Dramatic Score),No,Chinatown
1974,MUSIC (Original Dramatic Score),Yes,The Godfather Part II
1974,MUSIC (Original Dramatic Score),No,Murder on the Orient Express
1974,MUSIC (Original Dramatic Score),No,Shanks
1974,MUSIC (Original Dramatic Score),No,The Towering Inferno
1974,MUSIC (Scoring: Original Song Score and Adaptation -or- Scoring: Adaptation),Yes,The Great Gatsby
1974,MUSIC (Scoring: Original Song Score and Adaptation -or- Scoring: Adaptation),No,The Little Prince
1974,MUSIC (Scoring: Original Song Score and Adaptation -or- Scoring: Adaptation),No,Phantom of the Paradise
1974,MUSIC (Song),No,Benji
1974,MUSIC (Song),No,Blazing Saddles
1974,MUSIC (Song),No,The Little Prince
1974,MUSIC (Song),Yes,The Towering Inferno
1974,MUSIC (Song),No,Gold
1974,BEST PICTURE,No,Chinatown
1974,BEST PICTURE,No,The Conversation
1974,BEST PICTURE,Yes,The Godfather Part II
1974,BEST PICTURE,No,Lenny
1974,BEST PICTURE,No,The Towering Inferno
1974,SHORT FILM (Animated),Yes,Closed Mondays
1974,SHORT FILM (Animated),No,The Family That Dwelt Apart
1974,SHORT FILM (Animated),No,Hunger
1974,SHORT FILM (Animated),No,Voyage to Next
1974,SHORT FILM (Animated),No,Winnie the Pooh and Tigger Too
1974,SHORT FILM (Live Action),No,Climb
1974,SHORT FILM (Live Action),No,The Concert
1974,SHORT FILM (Live Action),Yes,One-Eyed Men Are Kings
1974,SHORT FILM (Live Action),No,Planet Ocean
1974,SHORT FILM (Live Action),No,The Violin
1974,SOUND,No,Chinatown
1974,SOUND,No,The Conversation
1974,SOUND,Yes,Earthquake
1974,SOUND,No,The Towering Inferno
1974,SOUND,No,Young Frankenstein
1974,WRITING (Original Screenplay),No,Alice Doesn't Live Here Anymore
1974,WRITING (Original Screenplay),Yes,Chinatown
1974,WRITING (Original Screenplay),No,The Conversation
1974,WRITING (Original Screenplay),No,Day for Night
1974,WRITING (Original Screenplay),No,Harry and Tonto
1974,WRITING (Screenplay Adapted from Other Material),No,The Apprenticeship of Duddy Kravitz
1974,WRITING (Screenplay Adapted from Other Material),Yes,The Godfather Part II
1974,WRITING (Screenplay Adapted from Other Material),No,Lenny
1974,WRITING (Screenplay Adapted from Other Material),No,Murder on the Orient Express
1974,WRITING (Screenplay Adapted from Other Material),No,Young Frankenstein
